Time [s],delta_Gridcal,omega_Gridcal,et_Gridcal,dline_from_Gridcal,Vline_from_Gridcal,dline_to_Gridcal,Vline_to_Gridcal,Ql_Gridcal,Pl_Gridcal,psid_Gridcal,psiq_Gridcal,i_d_Gridcal,i_q_Gridcal,v_d_Gridcal,v_q_Gridcal,t_e_Gridcal,P_g_Gridcal,Q_g_Gridcal,tm_Gridcal,u_cos_Gridcal,u_cos_Gridcal,int_sin2_Gridcal,int_sin2cos2_Gridcal,Pline_from_Gridcal,Qline_from_Gridcal,Vg_Gridcal,dg_Gridcal,Pline_to_Gridcal,Qline_to_Gridcal
0.0,0.05958575704448295,1.0,0.0,0.0,1.0,-0.004619837289237448,0.9908931060406598,-0.09999990438042076,-0.09999990462599727,1.027050141904096,-0.08276449862129004,0.07737998272236533,0.09608282648851418,0.059550503804580435,0.9982252939575418,0.10508619605291579,0.10052032467127514,0.07152087527510353,0.10508619605291579,0.9982252939575418,0.05955050380458044,7.046893941796417e-05,0.0,0.10052032467127514,0.07152087527510353,1.0,0.0,-0.09999990462599727,-0.09999990438042076
0.001,0.05986627580562519,1.000892918949316,8.929189493160468e-07,-0.0010786750136157896,0.9851230436655449,-0.005826941378338983,0.9758431227164184,-0.09999990438042076,-0.09999990462599727,1.0125105463264417,-0.08388890449754843,0.07962595892124996,0.09738816992091445,0.06000111682117345,0.9832940953501673,0.10528628359582788,0.10053885939817943,0.07245233770401606,0.9990981518611908,1.0054428458886748,0.06017603544220951,0.00022069095434506045,6.678081838422321e-09,0.10053885939817943,0.07245233770401606,0.9851230436655449,-0.0010786750136157896,-0.09999990462599727,-0.09999990438042076
0.002,0.060426747816461575,1.0017840378197853,2.6769567691013582e-06,-0.0005182041469480179,0.9851230422117967,-0.005266470757112928,0.9758431211311256,-0.09999990438042076,-0.09999990462599727,1.012510544660361,-0.08388890507735582,0.07962596085543348,0.09738817059402348,0.060001116820725765,0.983294093482154,0.10528628432352559,0.1005388594993851,0.07245233799622018,0.9981891926125237,1.0054428929498982,0.06017603831175333,0.0002206909584882726,6.678081838422321e-09,0.1005388594993851,0.07245233799622018,0.9851230422117967,-0.0005182041469480179,-0.09999990462599727,-0.09999990438042076
