Pg_0,Pg_1,Pg_2,contingency_index,W_k,u_j_0,u_j_1,u_j_2,Z_k_0,Z_k_1,Z_k_2
0.0023241914209395148,0.1178732981352381,0.11787329813447517,0,2.9328339155124265e-07,0.03673900889227068,0.10058273053645704,0.10058273052225218,3.7841403903991e-07,5.076934478024748e-07,5.0769344771586e-07
0.0023241914209395148,0.1178732981352381,0.11787329813447517,1,0.0,0.03667480959370425,0.10058285137293577,0.10058285135872758,3.0911340605617826e-07,5.361562760231969e-07,5.361562759770001e-07
0.0023241914209395148,0.1178732981352381,0.11787329813447517,2,3.2142635537614266e-07,0.03680590087272848,0.10058273049635803,0.10058273048215163,3.853597490636451e-07,4.748861622902632e-07,4.748861621898685e-07
0.0023241914209395148,0.1178732981352381,0.11787329813447517,3,0.00011701655426138053,0.03736659262773133,0.10058278293322326,0.10058278273028828,2.102987585208277e-09,0.20136680259568623,3.805552529895533e-09
0.0023241914209395148,0.1178732981352381,0.11787329813447517,4,0.00011701655139368565,0.0373665735678835,0.10058278274449657,0.10058278291901487,2.1022192066362702e-09,3.803519315548513e-09,0.2013668025860894
0.0023241914209395148,0.1178732981352381,0.11787329813447517,5,0.00011702136164479301,0.03748333696466705,0.10058278293813323,0.10058278306325055,3.216814777136821e-09,0.20136684775610722,6.186368181847987e-09
0.0023241914209395148,0.1178732981352381,0.11787329813447517,6,0.00011702135878074997,0.037483345146998796,0.10058278307745896,0.10058278292392485,3.216454684223935e-09,6.1858985784599305e-09,0.20136684770495403
0.0023241914209395148,0.1178732981352381,0.11787329813447517,0,2.82977915822115e-07,0.037901817458444634,0.09999977266345905,0.09999977266364289,3.604334388819695e-07,4.7254364143323585e-07,4.7254364143538446e-07
0.0023241914209395148,0.1178732981352381,0.11787329813447517,1,0.0,0.037832645487621976,0.09999989193894399,0.09999989193912709,2.987431715642522e-07,5.190969000879445e-07,5.190969000953778e-07
0.0023241914209395148,0.1178732981352381,0.11787329813447517,2,3.0946038773405696e-07,0.037970191343753845,0.09999977256536946,0.09999977256555781,3.6701614192913473e-07,4.4038507241049907e-07,4.4038507241371345e-07
0.0023241914209395148,0.1178732981352381,0.11787329813447517,3,1.2115552731619288e-09,0.03849773170909829,0.0999998246145972,0.09999982498250173,2.4115262999486762e-09,0.002434850673248701,4.364073237510594e-09
0.0023241914209395148,0.1178732981352381,0.11787329813447517,4,1.211553971945355e-09,0.038497731718919626,0.09999982498231881,0.09999982461478041,2.4115230978076704e-09,4.364069170273966e-09,0.00243485382709135
0.0023241914209395148,0.1178732981352381,0.11787329813447517,5,8.48635103347541e-10,0.03861844551714461,0.09999982463181364,0.09999982509939231,2.7815955111736345e-09,0.0025758560443060463,5.3509564450295805e-09
0.0023241914209395148,0.1178732981352381,0.11787329813447517,6,8.48634861620359e-10,0.03861844552284987,0.09999982509920922,0.0999998246319969,2.781592353699429e-09,5.350956198539477e-09,0.002575859946373884
0.002335878059366722,0.11219632433180318,0.11219632433164081,0,0.0,0.0024240276400641727,0.11219620231890066,0.11219620231873842,7.675102697116773e-06,8.222115277968103e-06,8.222115277912965e-06
0.002335878059366722,0.11219632433180318,0.11219632433164081,1,0.0,0.0024259330665328386,0.11219619241011194,0.11219619240743667,7.679506551424445e-06,8.210649757006425e-06,8.210649638828613e-06
0.002335878059366722,0.11219632433180318,0.11219632433164081,2,0.0,0.0024431466342770833,0.11219620386044503,0.11219620386028388,7.47092644255383e-06,7.988681620390908e-06,7.988681620380612e-06
0.002335878059366722,0.11219632433180318,0.11219632433164081,3,0.004858244829709178,0.003767339326658989,0.11219632433180834,0.11219632447040023,1.890715241527799e-08,0.4408278900129676,2.141856956226467e-08
0.002335878059366722,0.11219632433180318,0.11219632433164081,4,0.004858244829637427,0.0037673414235659865,0.11219632447056262,0.11219632433164597,1.8908307527454826e-08,2.141862120882254e-08,0.4408278900120657
0.002335878059366722,0.11219632433180318,0.11219632433164081,5,0.004860812238945446,0.00379438069198782,0.1121963243318292,0.1121963244772714,1.815283750690188e-08,0.4408928011651671,2.0697236748691395e-08
0.002335878059366722,0.11219632433180318,0.11219632433164081,6,0.004860812238873854,0.003794378101866689,0.1121963244774338,0.11219632433166683,1.8151677087261403e-08,2.069741928672773e-08,0.4408928011634918
0.002335878059366722,0.11219632433180318,0.11219632433164081,0,6.194166935941882e-08,0.025642187660628007,0.10049404723004064,0.10049404723000815,4.3992237748745653e-07,6.080890700631644e-07,6.080890700632609e-07
0.002335878059366722,0.11219632433180318,0.11219632433164081,1,0.0,0.025597494762584275,0.10049406986061517,0.10049406986042338,4.746162820951793e-07,7.431087931983235e-07,7.43108584270249e-07
0.002335878059366722,0.11219632433180318,0.11219632433164081,2,5.600997508203964e-08,0.0256684657692994,0.10049404757761192,0.10049404757757921,4.386285675950653e-07,5.987458188647305e-07,5.987458188660522e-07
0.002335878059366722,0.11219632433180318,0.11219632433164081,3,9.914601873160282e-05,0.02633279685779036,0.10049399353648845,0.10049399225968166,1.0540839324894973e-08,0.2011890182099184,1.7517245224403727e-08
0.002335878059366722,0.11219632433180318,0.11219632433164081,4,9.914601872052456e-05,0.026332797052465516,0.10049399225971423,0.10049399353645601,1.0541177342805753e-08,1.751789945653861e-08,0.201189018211651
0.002335878059366722,0.11219632433180318,0.11219632433164081,5,9.915114856056154e-05,0.02636132905597055,0.1004939935364088,0.10049399223908194,1.3061721176296155e-08,0.20118903299074056,2.2030989430913494e-08
0.002335878059366722,0.11219632433180318,0.11219632433164081,6,9.915114854887764e-05,0.02636132549428298,0.10049399223911437,0.10049399353637635,1.3061382904599854e-08,2.2031158939992118e-08,0.2011890330049492
0.002335878059366722,0.11219632433180318,0.11219632433164081,0,1.0503964526451367e-07,0.02662354606279867,0.10000114211990106,0.10000114211994734,4.4664881226249336e-07,6.145618801290736e-07,6.145618800800851e-07
0.002335878059366722,0.11219632433180318,0.11219632433164081,1,0.0,0.026575291335456656,0.10000116307481766,0.10000116307432691,4.5064331255982865e-07,7.102560264476872e-07,7.10256402647581e-07
0.002335878059366722,0.11219632433180318,0.11219632433164081,2,9.565483790996102e-08,0.026650112479121357,0.10000114249323248,0.10000114249328246,4.4411758472086464e-07,6.033158369753351e-07,6.033158369788598e-07
0.002335878059366722,0.11219632433180318,0.11219632433164081,3,0.0,0.02729522796204753,0.10000103084208482,0.10000097078881323,1.1620127242856917e-07,0.11237849566635116,1.9425014799159454e-07
0.002335878059366722,0.11219632433180318,0.11219632433164081,4,0.0,0.027295227956357658,0.10000097078874733,0.10000103084211717,1.1620126394352098e-07,1.9425014187012348e-07,0.11237853744764814
0.002335878059366722,0.11219632433180318,0.11219632433164081,5,0.0,0.027325458924457775,0.10000102290866493,0.1000009602173708,1.1537296073678413e-07,0.13594708692678545,1.957400275796458e-07
0.002335878059366722,0.11219632433180318,0.11219632433164081,6,0.0,0.027325458930800132,0.10000096021731199,0.1000010229087078,1.1537295770660746e-07,1.9574001563664847e-07,0.13594709783856251
0.0023432035823417957,0.10744502882478255,0.10744502882432921,0,0.0,0.002417184636414275,0.1074449006466363,0.1074449006461824,8.323811156942842e-06,8.861100384656957e-06,8.861100384702763e-06
0.0023432035823417957,0.10744502882478255,0.10744502882432921,1,0.0,0.0024253087282550393,0.10744492742662815,0.10744492742807532,5.877628141202919e-06,6.248689586964007e-06,6.248689640970277e-06
0.0023432035823417957,0.10744502882478255,0.10744502882432921,2,0.0,0.002443118419228681,0.10744490072784973,0.10744490072739729,8.185070868893599e-06,8.7027010914044e-06,8.702701091360122e-06
0.0023432035823417957,0.10744502882478255,0.10744502882432921,3,0.002806939999735156,0.003637754519676085,0.10744502862415992,0.10744502800031645,3.3755464680085575e-08,0.42245511265919605,3.761072610446342e-08
0.0023432035823417957,0.10744502882478255,0.10744502882432921,4,0.0028069399995445123,0.0036377546316338264,0.1074450280007705,0.10744502862370671,3.3755987986022055e-08,3.761038400119283e-08,0.4224551126570349
0.0023432035823417957,0.10744502882478255,0.10744502882432921,5,0.002810019426052133,0.003673985085179837,0.10744502882475294,0.1074450287460707,8.178803358494387e-09,0.4225365823696363,9.160008638402207e-09
0.0023432035823417957,0.10744502882478255,0.10744502882432921,6,0.0028100194258606054,0.003674007073879126,0.10744502874652402,0.10744502882429961,8.185413516814363e-09,9.160522517769292e-09,0.42253658236946123
0.0023432035823417957,0.10744502882478255,0.10744502882432921,0,0.0,0.015600332430171476,0.10079466967814782,0.10079466967796305,8.070358114039482e-07,1.0618637220396088e-06,1.0618637220352894e-06
0.0023432035823417957,0.10744502882478255,0.10744502882432921,1,0.0,0.015589878682840053,0.1007946833778821,0.10079468337714753,8.743092713723492e-07,1.2023304892326906e-06,1.2023304636269903e-06
0.0023432035823417957,0.10744502882478255,0.10744502882432921,2,0.0,0.015629482732730404,0.10079466945196046,0.10079466945177423,8.032920020092568e-07,1.0489988125516757e-06,1.0489988125497252e-06
0.0023432035823417957,0.10744502882478255,0.10744502882432921,3,0.000159702728577942,0.016345166737407612,0.10079459967227908,0.1007946022545422,2.0991114891497024e-08,0.2017923296785041,3.03472051465114e-08
0.0023432035823417957,0.10744502882478255,0.10744502882432921,4,0.0001597027285402358,0.01634516564897726,0.10079460225472767,0.10079459967209356,2.099141453441611e-08,3.034794560537653e-08,0.20179232970880484
0.0023432035823417957,0.10744502882478255,0.10744502882432921,5,0.0001597108738285455,0.016369135631366175,0.10079459971668676,0.10079459935381017,3.878904546411086e-09,0.20179107717942013,5.6707722148745886e-09
0.0023432035823417957,0.10744502882478255,0.10744502882432921,6,0.00015971087379093989,0.01636912317285704,0.10079459935399564,0.10079459971650126,3.87939526568456e-09,5.671674506642311e-09,0.20179107727165718
0.0023432035823417957,0.10744502882478255,0.10744502882432921,0,0.0,0.01717552648143961,0.10000178100417972,0.1000017810044755,7.275955344265308e-07,9.662635756462595e-07,9.662635756511287e-07
0.0023432035823417957,0.10744502882478255,0.10744502882432921,1,0.0,0.01716116226324566,0.10000179446812886,0.10000179446956307,7.737682093234677e-07,1.0850290365334974e-06,1.0850291059543143e-06
0.0023432035823417957,0.10744502882478255,0.10744502882432921,2,0.0,0.017205058660807692,0.10000178074676752,0.10000178074706458,7.241259605698431e-07,9.540822368031207e-07,9.540822368320081e-07
0.0023432035823417957,0.10744502882478255,0.10744502882432921,3,3.434186580288629e-07,0.01786292435876957,0.100001712670121,0.10000171298785251,3.770561866101367e-09,0.20016414805689745,5.558073927425963e-09
0.0023432035823417957,0.10744502882478255,0.10744502882432921,4,3.4341871677832925e-07,0.01786290291053998,0.1000017129875575,0.10000171267041603,3.771103349447943e-09,5.5579084083100035e-09,0.20016414806979918
0.0023432035823417957,0.10744502882478255,0.10744502882432921,5,3.4370831035497246e-07,0.017886952354164383,0.1000017126679418,0.10000171296626917,3.6505856353370893e-09,0.20016565591299634,5.439978879102655e-09
0.0023432035823417957,0.10744502882478255,0.10744502882432921,6,3.4370836974077336e-07,0.017886928130986964,0.10000171296597413,0.10000171266823685,3.652714554545588e-09,5.441496934879364e-09,0.20016565592708985
0.0023315312867978897,0.11468335679054191,0.1146833567909687,0,0.0,0.0024185041706467777,0.11468325099741059,0.11468325099783791,6.455819517564264e-06,6.955387433800605e-06,6.955387433798515e-06
0.0023315312867978897,0.11468335679054191,0.1146833567909687,1,0.0,0.0024240235783680253,0.11468322330688399,0.11468322330731077,7.777741222297057e-06,8.34320535242651e-06,8.343205352325167e-06
0.0023315312867978897,0.11468335679054191,0.1146833567909687,2,0.0,0.002432186041342524,0.11468324635370421,0.11468324635413138,6.7322228798300315e-06,7.194939274486724e-06,7.194939274508035e-06
0.0023315312867978897,0.11468335679054191,0.1146833567909687,3,0.005966466421133837,0.003737264839230142,0.11468335679035695,0.11468335668465537,1.0906337215881034e-08,0.45042792665628684,1.2345534857904364e-08
0.0023315312867978897,0.11468335679054191,0.1146833567909687,4,0.005966466421325881,0.003737269493569535,0.11468335668422859,0.11468335679078373,1.090732847480292e-08,1.2343776648985213e-08,0.4504279266557925
0.0023315312867978897,0.11468335679054191,0.1146833567909687,5,0.005969348183300652,0.0038769927497781286,0.11468335679056148,0.11468335694630279,1.8590307235766322e-08,0.45049901707308526,2.1543390731382362e-08
0.0023315312867978897,0.11468335679054191,0.1146833567909687,6,0.005969348183492892,0.0038769956729364902,0.114683356945876,0.11468335679098826,1.8588620651330792e-08,2.154312980170645e-08,0.4504990170740603
0.0023315312867978897,0.11468335679054191,0.1146833567909687,0,1.7314206466115903e-07,0.029695195393801114,0.10093448482953753,0.10093448482953346,4.2489177747549177e-07,5.98415339735379e-07,5.984153397354452e-07
0.0023315312867978897,0.11468335679054191,0.1146833567909687,1,0.0,0.02965022812054066,0.1009345026701686,0.10093450267016453,3.890063092527437e-07,6.372320994878905e-07,6.372320993094059e-07
0.0023315312867978897,0.11468335679054191,0.1146833567909687,2,1.7113561998986517e-07,0.02973925052038679,0.10093448470089486,0.10093448470089018,4.218006522523177e-07,5.595730437590559e-07,5.595730437593134e-07
0.0023315312867978897,0.11468335679054191,0.1146833567909687,3,0.00018794764215154095,0.030416733422308127,0.10093443122496312,0.1009344308834579,2.20124189572773e-09,0.20207167230336734,3.769703157816536e-09
0.0023315312867978897,0.11468335679054191,0.1146833567909687,4,0.0001879476421505255,0.03041673575473446,0.10093443088346195,0.100934431224959,2.2013841850239796e-09,3.769914191047994e-09,0.20207167222349678
0.0023315312867978897,0.11468335679054191,0.1146833567909687,5,0.00018794717978359222,0.0305238577626427,0.10093443122474208,0.10093443081037605,2.3985582640665023e-09,0.20207181612712827,4.3015777313823255e-09
0.0023315312867978897,0.11468335679054191,0.1146833567909687,6,0.00018794717978265742,0.030523856044359084,0.10093443081038017,0.10093443122473796,2.39980637765214e-09,4.301665579194973e-09,0.20207181632001706
0.0023315312867978897,0.11468335679054191,0.1146833567909687,0,2.9186951674526773e-06,0.031547868415617714,0.10000427427160118,0.10000427427177382,1.1920974975190005e-06,1.6501482084955152e-06,1.6501482084974885e-06
0.0023315312867978897,0.11468335679054191,0.1146833567909687,1,0.0,0.03149639290329657,0.10000431920204247,0.10000431920225863,3.5658955081006324e-07,5.891144638008907e-07,5.891144636997183e-07
0.0023315312867978897,0.11468335679054191,0.1146833567909687,2,2.1976253977946538e-06,0.031594372994542076,0.1000042851927109,0.10000428519289838,1.0022418935221521e-06,1.3021470354389168e-06,1.302147035427194e-06
0.0023315312867978897,0.11468335679054191,0.1146833567909687,3,8.394764910954337e-07,0.03215925064224642,0.10000424995287108,0.10000425416861994,1.695064122407833e-08,0.20012762285250252,2.9232467072776426e-08
0.0023315312867978897,0.11468335679054191,0.1146833567909687,4,8.394765361478678e-07,0.03215924205711705,0.10000425416840346,0.10000424995308756,1.6950611323453523e-08,2.9232162476646783e-08,0.2001276229275233
0.0023315312867978897,0.11468335679054191,0.1146833567909687,5,8.36143291764765e-07,0.03226251217148421,0.10000424949038555,0.10000425496166461,1.9441467943970017e-08,0.20011066243143227,3.5097528253723024e-08
0.0023315312867978897,0.11468335679054191,0.1146833567909687,6,8.361433332583997e-07,0.032262512806111025,0.10000425496144852,0.10000424949060172,1.9441119486243313e-08,3.509746697966845e-08,0.20011066243408776
0.0023401730837747338,0.10903720918927469,0.10903720918937368,0,0.0,0.0024264808488723036,0.10903708017974524,0.1090370801798442,8.317503847372083e-06,8.887884726914595e-06,8.887884726906555e-06
0.0023401730837747338,0.10903720918927469,0.10903720918937368,1,0.0,0.0024288045262204423,0.10903710663612971,0.10903710663622879,5.963237956589395e-06,6.3541267992815124e-06,6.354126799071515e-06
0.0023401730837747338,0.10903720918927469,0.10903720918937368,2,0.0,0.0024495414189970627,0.10903708057869407,0.10903708057879187,8.190706419085435e-06,8.724159400912657e-06,8.724159400903004e-06
0.0023401730837747338,0.10903720918927469,0.10903720918937368,3,0.00348463581448077,0.0037034355240817304,0.10903720918928801,0.10903720931698754,1.6557115097582233e-08,0.42861508472658355,1.8556661371026113e-08
0.0023401730837747338,0.10903720918927469,0.10903720918937368,4,0.003484635814523092,0.003703432838855733,0.10903720931688854,0.109037209189387,1.6557991088236142e-08,1.855730499185217e-08,0.4286150847278632
0.0023401730837747338,0.10903720918927469,0.10903720918937368,5,0.0034875141552710796,0.003755503945498111,0.10903720918931563,0.10903720932758736,1.6359807195492653e-08,0.4286900649147609,1.8508614440111417e-08
0.0023401730837747338,0.10903720918927469,0.10903720918937368,6,0.0034875141553136267,0.0037554987513498,0.10903720932748835,0.10903720918941462,1.636322433784545e-08,1.851184805424088e-08,0.4286900649210704
0.0023401730837747338,0.10903720918927469,0.10903720918937368,0,0.0,0.018554537974986,0.10090194153303005,0.10090194153309633,6.712852372893777e-07,9.126292875943573e-07,9.126292875914548e-07
0.0023401730837747338,0.10903720918927469,0.10903720918937368,1,0.0,0.018532288532063363,0.10090195570000676,0.10090195570007253,7.110994818158108e-07,1.0243610709330982e-06,1.02436107082187e-06
0.0023401730837747338,0.10903720918927469,0.10903720918937368,2,0.0,0.01858623434665272,0.10090194105422544,0.10090194105429132,6.645584908569503e-07,8.867658887610434e-07,8.867658887617502e-07
0.0023401730837747338,0.10903720918927469,0.10903720918937368,3,0.0001813694004517357,0.019327434387450118,0.10090187461890127,0.10090187423206098,3.4745591600748652e-09,0.202006246880308,5.278622358283258e-09
0.0023401730837747338,0.10903720918927469,0.10903720918937368,4,0.0001813694004649803,0.019327433556676033,0.10090187423199508,0.10090187461896714,3.474956537265786e-09,5.278890257105382e-09,0.2020062469186199
0.0023401730837747338,0.10903720918927469,0.10903720918937368,5,0.000181369274092438,0.019382350938039625,0.10090187461862055,0.1009018742067759,3.6050156280549628e-09,0.20200629780481497,5.5891820138733936e-09
0.0023401730837747338,0.10903720918927469,0.10903720918937368,6,0.0001813692741061913,0.01938234349969472,0.10090187420671014,0.10090187461868642,3.6044802949702985e-09,5.588820324901867e-09,0.20200629799238065
0.0023401730837747338,0.10903720918927469,0.10903720918937368,0,0.0,0.020340878084975613,0.1000032537429639,0.10000325374339081,5.851531536737336e-07,7.996302283341967e-07,7.99630228336369e-07
0.0023401730837747338,0.10903720918927469,0.10903720918937368,1,0.0,0.02031369736703051,0.10000327027073018,0.10000327027115727,6.309249096976257e-07,9.26085959168123e-07,9.260859592645564e-07
0.0023401730837747338,0.10903720918927469,0.10903720918937368,2,0.0,0.020373510861170303,0.10000325323060716,0.10000325323103408,5.787175480859933e-07,7.753594986923328e-07,7.753594986948173e-07
0.0023401730837747338,0.10903720918927469,0.10903720918937368,3,6.37126902348089e-07,0.021022831607016217,0.10000319142043185,0.10000319437894074,2.136277629882267e-08,0.20010225034697254,3.303233586827681e-08
0.0023401730837747338,0.10903720918927469,0.10903720918937368,4,6.371269763804855e-07,0.021022833223049698,0.10000319437851388,0.10000319142085853,2.1362461575143307e-08,3.303221433205826e-08,0.20010225039117402
0.0023401730837747338,0.10903720918927469,0.10903720918937368,5,6.35335620662991e-07,0.02107322566234416,0.1000031913031131,0.10000319465122712,2.2981119055219726e-08,0.20009426583850928,3.627844990156158e-08
0.0023401730837747338,0.10903720918927469,0.10903720918937368,6,6.353356998560506e-07,0.02107322451758799,0.10000319465080085,0.1000031913035397,2.2980611526583807e-08,3.6278130790857905e-08,0.20009426585277212
0.0023370923886927874,0.11096072524738872,0.11096072524742855,0,0.0,0.002426671276371967,0.11096060214399965,0.11096060214403795,7.761883308035769e-06,8.3411087696157e-06,8.341108769845292e-06
0.0023370923886927874,0.11096072524738872,0.11096072524742855,1,0.0,0.002431784258854941,0.11096062092820111,0.1109606209282406,6.08637257197368e-06,6.505162748409758e-06,6.505162748738869e-06
0.0023370923886927874,0.11096072524738872,0.11096072524742855,2,0.0,0.0024466120276655243,0.11096059969474517,0.11096059969478499,7.900759305433684e-06,8.411012569524527e-06,8.411012569525117e-06
0.0023370923886927874,0.11096072524738872,0.11096072524742855,3,0.004316025976956725,0.003681847854999984,0.11096072524738937,0.11096072536678091,2.0436502281120345e-08,0.43604288295412863,2.2890579408044978e-08
0.0023370923886927874,0.11096072524738872,0.11096072524742855,4,0.004316025976975123,0.0036818498165581593,0.11096072536674109,0.1109607252474292,2.0436803480848242e-08,2.2889866588652977e-08,0.4360428829540134
0.0023370923886927874,0.11096072524738872,0.11096072524742855,5,0.0043194639821205255,0.003846448402710891,0.11096072524743703,0.110960725399297,1.7694324475710856e-08,0.4361307025971473,2.032318690950564e-08
0.0023370923886927874,0.11096072524738872,0.11096072524742855,6,0.004319463982137875,0.0038464451301606713,0.11096072539925715,0.11096072524747685,1.7693678291068654e-08,2.032246408242223e-08,0.43613070259602865
0.0023370923886927874,0.11096072524738872,0.11096072524742855,0,0.0,0.02205847778029552,0.10105669696722074,0.10105669696720536,5.393307389127888e-07,7.632182582365845e-07,7.632182582371553e-07
